Iteration;y0;y1;y2;x0;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;nds_rank
29;0.3117636564000078;0.8472640477098352;1.4557927874586691;0.6466120062416417;0.7755349179902373;0.4773868741853428;0.4487414568063978;0.5582626748254409;0.04117217065911588;0.7436774653981967;0.6700777471393196;0.2544619003566745;0.9096930378206995;0.7492401152648777;0.8426155378472574;9
30;0.22875979519043504;0.2364732601214541;1.6213796292293674;0.8725460352250931;0.5105540531881864;0.4666283968232216;0.8990009911424178;0.2951111550239257;0.6106167032366653;0.4416584388200978;0.06135827352017719;0.9543203522527915;0.42217475903170204;0.5684249582252902;0.33587149751771445;7
31;0.5323176723003432;0.0021943980679176934;1.6434935617068498;0.8005892278535351;0.002624352633496905;0.857895774722079;0.44770129693180816;0.4933165297761668;0.2806696401108393;0.8776621670079795;0.4161843713715743;0.968668176452491;0.3928862908853797;0.8422953687507339;0.7250210944237897;2
32;2.0644595343127503;0.7090922646290896;0.25035764304226543;0.0726984013511199;0.21062628505850686;0.6400714808776394;0.9961019240496412;0.08221009896364613;0.3983770818283957;0.005072041689186685;0.4773847520438683;0.2657004666152445;0.9988581119760156;0.06344697961371579;0.5821065511483726;8
33;0.010631022578655395;0.1133719760710174;1.9022013572328962;0.9619361742731324;0.9404774745256512;0.09762366647837198;0.9875744288695724;0.9877120002615064;0.4819933114633591;0.7805814865280374;0.7298091660986905;0.7819598236642382;0.3337527750321493;0.5401554627518175;0.33418810459021675;4
34;0.7506541862102765;0.0019243748302780433;1.9669215270639944;0.7679014088450844;0.0016320329722132288;0.5260455753740847;0.02279626831763809;0.29617407750502583;0.029170378224102067;0.9858775372504494;0.08668461753433743;0.6206481729124662;0.07292890411620326;0.4010085293299108;0.5039711547683945;3
35;1.4252253650765063;1.706267871015213;0.12040743172699366;0.034445367805750214;0.5569821312905658;0.9562250086035486;0.6597930322872457;0.8925237369142578;0.8055492883994729;0.7392942370570339;0.8979880938288671;0.8794834144617723;0.9981877269590188;0.16935150922665015;0.33217762459711897;6
36;0.4009717139247672;1.515878378559689;1.1278752393204854;0.3969727113485234;0.8353752370275043;0.987254940419272;0.9315297112203608;0.2251638665148848;0.1174962115382724;0.7023121076749388;0.36272888698522426;0.8797785915134504;0.4617164280080856;0.4484801454140373;0.22086728572735573;8
37;0.5685734448852582;0.2047476345624455;1.475077318905306;0.7524652375385837;0.2200481699203824;0.3683571890867682;0.7723189266177194;0.2349569510720548;0.3243723092920933;0.07041525846549353;0.8280165200987704;0.4989450772331893;0.6186796002004952;0.25268693785733515;0.6846600597665935;7
38;1.8485552468875712;0.7463820220845596;0.11661924236451665;0.0371987623944936;0.24430150046215304;0.4883541639659701;0.9495769234390242;0.5303955831128986;0.3373500377978495;0.9409219288235916;0.41532196250083214;0.8980868638829931;0.0651599755985694;0.9331477526253712;0.6748311376891221;5
39;0.2190176292993597;1.614026288970568;0.7256207946987865;0.2668049869618912;0.9141374080675728;0.16698531818569856;0.3139595621093787;0.13608938068322735;0.8554643908255309;0.8674513411208792;0.18653851346682404;0.7446521326964023;0.32530723747899104;0.2991326899510515;0.621828263943759;5
40;0.7632044234290656;0.5400492052563811;1.350101024237201;0.6144134856501843;0.3920390308823616;0.1481667200741795;0.3827342482362921;0.3153110686221073;0.5753590957462362;0.7009174406292258;0.940557425860166;0.7300228344192687;0.7780164715418555;0.24885898714361585;0.6927826842528811;25
41;1.4526501811817067;1.5756928553888068;0.204775220850585;0.06064469459470005;0.5258518724921046;0.9364021218391728;0.11782358452999335;0.7965329303315091;0.16253372946986874;0.059892513642209426;0.8131585811419748;0.8505390647966904;0.6325965080372005;0.18357616726431805;0.7867442321766746;6
42;0.13889728839493246;0.4310471933680785;2.150238455476229;0.8678495308432417;0.8015487517959463;0.6516523385894608;0.9679199738869448;0.3656221407347077;0.10969830292627124;0.3876845910284075;0.9139849621191456;0.9795185844331554;0.06799031851939168;0.07415060966245332;0.5561712966073918;8
43;0.1645274300537145;1.5068978987012491;0.624470557184974;0.2487743648271799;0.9307662695341009;0.5989656758329537;0.6237007219761537;0.4228272064329256;0.5586603019564782;0.14108064585351585;0.1714676521525502;0.7035686635311681;0.8122479584897354;0.6388545327160939;0.04177048722848963;3
44;0.5162956933812342;0.4034937947652629;1.5492207745391988;0.7452607208242099;0.4223136265910492;0.3018831851369987;6.519285255776598e-06;0.1284336265193153;0.051739903707757925;0.6058324372884218;0.4026673715517808;0.33587581943005235;0.5282227144429475;0.43398020710288215;0.466992719487489;10
45;0.7439535061664845;0.9759983998038412;0.9893518512998296;0.43194556094858294;0.5853731738094959;0.5445224681363623;0.9978364620419544;0.3802186144148927;0.5367596993507148;0.8246321594876249;0.12609426910762042;0.29870247593345306;0.3706406307755842;0.4313587696005288;0.5605219679099284;30
46;0.013565750317422288;0.013098081803166982;1.8390445677020928;0.9934724980738252;0.4888351945330666;0.4503228757280119;0.8485950294588253;0.7665712202849717;0.39655369587924105;0.9278321754902222;0.26348987246823197;0.929874376108458;0.7374916037114878;0.7179489902069875;0.8251463733869048;2
47;1.276213825065017;0.5833273446331743;1.389305056717392;0.4968305335598988;0.272933625706534;0.5570154378448785;0.9345554533499288;0.7826637581744811;0.06621795014300122;0.37960071466080303;0.12848320580740674;0.7186554547937279;0.664954873619645;0.7950036016409195;0.05289115579330651;35
48;0.9319864689077147;0.2688312938431401;1.6422278446308696;0.6603524582701197;0.17877993887728585;0.6683128595800618;0.9753267360295927;0.1129061285167452;0.5640036636517325;0.9709153646352071;0.38343604843229295;0.7044591381635356;0.3349619282594219;0.4582580365137375;0.9392744883441906;12
49;1.4081561780700176;1.219735604070726;0.21067536608309848;0.071688054398446;0.4544321649487161;0.015165064887506456;0.5310224164000991;0.7229580453437551;0.8065040944586243;0.34645602848840856;0.7156247664951995;0.832340520213936;0.9160743655216976;0.2902585918189756;0.8123028296677759;6
50;1.5499511870125733;0.07968701721712916;0.8685810062651121;0.3248189230680452;0.03270148389429856;0.7930760966730106;0.10855398059799297;0.2658431071774695;0.03440177215124117;0.5991373524836991;0.11999937541759755;0.4217401922568919;0.2302554226598338;0.6678604791097932;0.4194257702761031;8
51;0.2647952642255926;0.1163315376984535;1.693811290975501;0.8923340190184934;0.2635238857997761;0.5785954786644159;0.09754993568998813;0.6100691596133873;0.3578634576788249;0.8674865530372408;0.3185143553434533;0.8315692991845417;0.9477638819469524;0.6979372673137666;0.48350752463645;6
52;1.6079854779492444;0.1374672220971986;0.6876220747585208;0.2564184330599236;0.05429282820506565;0.07404947671989087;0.9731074531818004;0.4120624572970404;0.4917843425198342;0.5913126512996963;0.524748760667192;0.7798398660025576;0.7634362669084259;0.13118160041791366;0.27981157579225;6
53;1.6952853437169184;0.388453909499668;0.428919505890616;0.153929000177979;0.14339817577389075;0.6354798411093522;0.2259329387525707;0.8300257051186952;0.8881236600401895;0.2725226893452077;0.7522952963240147;0.26968095328128544;0.04859563306294793;0.7289611119486706;0.3830810108718383;6
54;0.030915735916016675;0.050568517310723184;1.9522895704126932;0.9806785830628321;0.6506657209853435;0.21640078918768216;0.4688682239629742;0.10601628564962856;0.9840509542410752;0.2809075298853472;0.2469613486743764;0.00027215732406961774;0.7399871522220041;0.7214570591090499;0.6177617227253317;4
55;1.4177306085207626;1.6857264510735663;0.5783518349240391;0.16346837245375745;0.5548386050539366;0.3074496384824205;0.9782918954397456;0.7795203793795527;0.03665620088400177;0.13054190309856406;0.1571782567030797;0.3511218353640737;0.021574485133447497;0.13284321581246333;0.2193530380197643;26
56;0.4485226191513083;0.4592285963218018;1.984620642304469;0.8008477802498253;0.5075079169788475;0.5144885605426724;0.12918534506154902;0.41596557576036997;0.0580391446272687;0.1195388840445081;0.6293119907349504;0.12891175354434706;0.17222778937301422;0.9791630515547436;0.8309648814882036;12
57;1.0385160714680648;1.0818445392112663;1.555190633375675;0.5115765448036225;0.513007184122078;0.578946931144087;0.0901102291929603;0.6557017745124147;0.7763382987483755;0.1006801585446847;0.034262228837102726;0.7003219303186622;0.8293337095880924;0.9882137409016428;0.8496945685241944;38
58;1.148381751134052;1.2341912390017629;0.5864074910924885;0.21311130582265386;0.5229182550267819;0.7313338874909514;0.8101593559240722;0.4719901331193444;0.08537464555350294;0.7200073800073495;0.2328239056816984;0.8532619081425743;0.5744524914271231;0.13190298521584995;0.7772584135928955;27
59;1.071850919460721;1.6815561728865505;0.9590128734571572;0.28537668164337193;0.6387323215401216;0.02494374506283897;0.3394536460607117;0.9537078363493088;0.9255072932846229;0.264796657290826;0.3238221492039318;0.14359145250851182;0.03554690392081045;0.6695810904232761;0.1586576709855964;37
60;0.9490176624186883;0.16234367636312744;1.4845940366187682;0.6337266316132343;0.10785932397657308;0.38641150465735;0.6677706885687081;0.9676742511934469;0.9246702946232856;0.2950354834404283;0.3728410057490859;0.4513513478063483;0.3091350552014693;0.8146922775362534;0.8651646741053904;11
61;1.406357305349868;0.8248749816876013;0.4904397677991604;0.18601799901573293;0.33770033547954914;0.06639785670697;0.8525884392514067;0.445257435240343;0.6565207734726656;0.5387032251636568;0.5222046821262941;0.6858257943741011;0.0008540326157160003;0.5720924095741414;0.7681275911162917;17
62;1.1210284005672686;0.1999450213450681;1.1205537516449982;0.4948812796088017;0.1123650238815127;0.7234674618117544;0.9420553144210004;0.2681661191205889;0.7203169268546669;0.7741405807243783;0.5204866344099656;0.5356708887732042;0.9032576460873708;0.3975326146199279;0.4991695718667747;9
63;0.7590217809067877;1.3870580988232506;0.6742547948575429;0.25661078557076616;0.6812419047392854;0.7842546003543371;0.3812817389082801;0.8352716627447979;0.8140222482934205;0.6331474997733559;0.3312643688608552;0.0667477718192494;0.16882045622711445;0.6778041328236372;0.3055774845765425;29
64;0.3688126268912792;1.5002283860191798;0.6205574858973822;0.24316044970365536;0.8465381306700493;0.9116303251534756;0.5696212045892105;0.2159692297681728;0.4945780705566658;0.1076535618810335;0.530283378837327;0.9173223117536838;0.4071267024827253;0.2597011213366641;0.3795716015896129;3
65;1.0251689326077724;1.3341574957835576;0.7190541037694369;0.2571112297520163;0.5829029121189665;0.43962839751731775;0.2357182176516253;0.8821032425554428;0.04845945786124042;0.7301037593602235;0.7806348245375392;0.2910187296650468;0.16852362068174506;0.360947630179125;0.8190298559197181;35
66;0.5763713091679681;1.21065243443277;1.0902626245135385;0.4346108347345312;0.7171296062032515;0.6083530058951016;0.10241972805425137;0.5086892021011095;0.6311956095907866;0.28031953072217525;0.10119875367035967;0.7614122530678609;0.08510140869692086;0.7809503395303774;0.619812193776365;14
67;0.8785860621399589;0.2940775529409789;1.1781290278124266;0.575755832803165;0.20562512801161467;0.3183992457619061;0.29927208436030456;0.6279247332757826;0.48549331584648403;0.4211334271671057;0.5771758708766507;0.8348196063269651;0.05972938893019186;0.7285009327512523;0.3034877687767502;12
68;1.2539815412941482;1.2961768488801078;0.6679890709250176;0.22582290692042825;0.5105326462075366;0.1799262889701604;0.702152287998345;0.3117340699981392;0.311576891953097;0.9659134536174256;0.3090429822301385;0.11702170237931638;0.07694091051116075;0.7266209415033246;0.21998934262260872;34
69;0.3630917242226023;1.1275057123992418;0.8628054256867401;0.4007718001942696;0.8016648364338657;0.8401095799576004;0.22066666088486964;0.434794768797898;0.7652069578983739;0.4203758847895911;0.7624365882185462;0.5449061247606807;0.8255502091237524;0.4110307134389132;0.5776655863562951;5
70;0.20238934743539105;0.11975325020744428;1.5325456540940383;0.9030687273232536;0.3401410287710743;0.6841532081118193;0.2852662718529713;0.4722750503577697;0.3813539460702096;0.17168935780380146;0.7967094705031995;0.8568398853482779;0.29938617534560524;0.7326692504327249;0.6951276175534462;5
71;0.12929429719189064;0.6346162639687571;1.4473856853079092;0.7321465757737379;0.8720486875378091;0.44927283856909817;0.6048071014381906;0.04572793969801455;0.4388179922848785;0.5488170476701033;0.10553129391080857;0.1220560846918731;0.5395770229306807;0.2821467230650054;0.6102675585554451;7
72;0.6484551712462967;0.9993483448114616;0.994657018967918;0.44288557499160863;0.6335705238244399;0.6508087625990392;0.24971820141627185;0.2601570297389956;0.9242094216742062;0.5817010514858855;0.6451683329498976;0.3708795643514224;0.3139899326395462;0.7685958331612412;0.22086174818520996;18
73;0.6522658060871671;0.5611342981646492;1.7701169695432126;0.7119611430841736;0.4522767432830058;0.9471584026728715;0.7012565841373191;0.8747314098927705;0.9144950275031342;0.6268797493813648;0.9344620351954503;0.5586404988941682;0.30659507390632673;0.8509759840586925;0.7158400975891289;15
74;0.6627867977449634;1.1448983707635862;0.8145640652643188;0.3513579549329373;0.6659250843471436;0.7507303379134829;0.1938655670942087;0.2520536488875177;0.5076917568466844;0.3867036027254643;0.5966555935947143;0.4671449180067633;0.9175903058560902;0.8656337850858626;0.5642357375813734;19
75;0.3899257470954462;0.2416439856424253;1.6679015080206614;0.8291322398600451;0.3531915370078131;0.5868944400224527;0.3683867918912575;0.9361387536012472;0.6286875313487086;0.7221756663961058;0.8967417976292703;0.4530470780851116;0.6220256461108474;0.7832186881812472;0.05941953267857555;9
76;0.39785450328257227;0.2627480498277739;1.7192202741910054;0.8277764478090262;0.3715696386197288;0.265525887178904;0.4173632622263973;0.08110112156544841;0.9840668419931552;0.4911732240167378;0.5534414852846127;0.17247656993258864;0.33713697625457695;0.6418049732671901;0.894545375032461;10
77;0.0017389514020108704;0.1234583583281121;1.7188612822923313;0.9543482369748336;0.9910335949889602;0.215022777722464;0.4446042476681495;0.7668344873883934;0.2396078818613007;0.08924765913398709;0.5434489238395109;0.9902782727612824;0.7842902106486089;0.5055567697880925;0.4095847951948918;2
78;0.12385789995351515;0.19424520270730464;1.7891320194457352;0.918475664982196;0.6386323824202483;0.9049999790255058;0.8259145492708384;0.3919391448518588;0.9555058303465591;0.18560451907143014;0.6367919171312152;0.18838950787668024;0.3589322214875364;0.4255605130927236;0.7727559828289428;7
79;0.19556991105241472;0.005550916950529691;1.7552747102057522;0.9293319717282694;0.01806451187992961;0.2960891700905653;0.6402295346309911;0.35483714346320633;0.48473947260520206;0.1017238104841633;0.3239893362717713;0.9904366140869396;0.16837167687286805;0.30378435330165005;0.17598439692029644;2
80;1.4102545467298313;0.9288505942029176;0.975838082559836;0.3335844368338912;0.3707834888555621;0.8623059697451884;0.5535715977699058;0.4792658702834727;0.2530495412184706;0.3896420219708487;0.048357875938635136;0.11947428578100433;0.7505441856135598;0.08909290956678251;0.9027624424053636;39
81;0.15481809797680948;0.9080894841981068;1.2317513092363626;0.5912024045786637;0.8924977550860753;0.4646119022942447;0.7134850740836991;0.7625639834655631;0.4860003854368543;0.2647354427587698;0.6376644581141;0.2756255741237863;0.7727901377286288;0.02958916938485255;0.5425228059431798;6
82;0.6495034622297712;1.4167255789911557;1.417020264446409;0.4697499870607157;0.7263413728689808;0.7987085425348234;0.8998650696743965;0.19640194695706045;0.8654951771579379;0.7820707930930696;0.6004234661258551;0.7806286132621454;0.2590826163872301;0.9231772257235608;0.9753937935450542;19
83;1.262475269934994;0.7111207704885266;1.0878929766035652;0.409991486254557;0.3265719357364001;0.5482371173696938;0.08003158052557817;0.7016895661634742;0.3286534294672143;0.3177919325769327;0.05567858600273703;0.17729540838456664;0.11824741541746113;0.3120451638663597;0.7176189424965986;39
84;0.051681257253994285;0.10565055553215937;2.3264250142585636;0.9678427027273444;0.7103714455377037;0.0198928084296224;0.28714774619239586;0.11956479216082624;0.9938448601230404;0.8204206825191468;0.6291958523956815;0.12049991457815565;0.9742386635392126;0.1260818743892011;0.6920288252883756;5
85;1.1357768403644353;0.4099018661472584;1.4617933273652652;0.5604709510121079;0.22049459355554935;0.7753751489312461;0.1266508137723329;0.798259363017488;0.4197121564095451;0.06359977953271201;0.2130234739237224;0.8095160063560091;0.4695363063702968;0.05529296843274868;0.6344969443165205;16
86;1.6314102275358573;0.4632790746825411;0.3209193072842672;0.11906027596326275;0.17614666650772798;0.5645031444403806;0.868368608719815;0.1404524403710989;0.8204053325102916;0.6840810914465137;0.9758112195975932;0.5632782354027872;0.2742717463945957;0.6019781055265075;0.3309366794570355;5
87;0.1187778513105932;0.7883359362423306;1.553120704295663;0.6980897315889443;0.9047971789630072;0.2276140726471247;0.9148558096895044;0.4713369747087587;0.3057472550141229;0.6827719721689645;0.24577367716165194;0.16628108121613744;0.04032303666610886;0.3060804734549259;0.5511600242267829;8
88;0.6067656048570148;1.0559207690826893;1.1572839834091713;0.4837724140730862;0.6679661894313809;0.9569633729684368;0.40536387300728494;0.6940249514750351;0.2467217769350677;0.5270989059897508;0.1022339505846906;0.4334395240293122;0.43020205151202817;0.5253770708345463;0.9376601817474226;15
89;1.2437117728781606;0.7614661312791222;1.6791188365043477;0.5447322168767348;0.3497463616235327;0.7495333780588994;0.6250948381220826;0.8441866148195418;0.9640325815601976;0.02452421055329911;0.08584301050134385;0.7266172605472633;0.7972017215810242;0.9721503081314182;0.2718313901777137;39
90;0.5964292138150183;0.4184502383782583;1.8620710535165608;0.7625654759369076;0.389480111831081;0.11573464426985568;0.6255300496553194;0.2645843773552614;0.9093171117131692;0.8233116316688646;0.12638640906032542;0.9122525727518634;0.4239676274726825;0.4461080494094215;0.936349121175632;11
91;1.2852179775555097;1.0475886989715988;0.5918771399244603;0.21827567867403144;0.4353742030806565;0.8950087245177366;0.13253875960844202;0.5846954382802324;0.9299518101175672;0.15722765282077816;0.3314745650678453;0.4746016139504932;0.6354464145007949;0.8283785252962281;0.5688782914563638;28
92;1.1981490019200622;1.6438886750238677;0.4434757363753978;0.13665187216219504;0.5990394057179177;0.7033766650982305;0.6173734835663915;0.991484948895355;0.902872662280472;0.3783847667615868;0.03834260984937864;0.15103220892461913;0.33392924280286324;0.3599918456862041;0.02451068546776821;14
93;1.8572794666778016;0.03237482268913811;0.057169596384537134;0.019586866159688483;0.011095995783467738;0.2614404124178679;0.5971225439771555;0.3857732725445652;0.9564545460005469;0.15450745358231566;0.2287354790907025;0.8278707802229077;0.20437216109799627;0.9234596930382358;0.4405317908159417;1
94;0.8777879451651643;0.05307141175849038;1.828658550080064;0.7146375568389951;0.03844348985034736;0.16306260619037413;0.7786334367375015;0.3082014638944842;0.6669430962414872;0.0010920073264255009;0.2564282426352825;0.025600602317869533;0.9703736122690244;0.6093666223676606;0.5824286158298687;7
95;0.5778241847699435;1.0208758416597423;1.4792848045257556;0.5731767111143271;0.6721086599443349;0.9237602664065324;0.536837314089736;0.212275811034406;0.03139328823619557;0.3108629702492113;0.22199162170658604;0.16487266450470842;0.8944383422797657;0.34615893134284065;0.5046264821889437;15
96;1.1915760220769729;1.0218338120205088;0.7426212258727729;0.2813170909779148;0.4512742053421006;0.7443076588623398;0.8997896078145415;0.8539491654672082;0.7814245464392925;0.2418682229284579;0.3643364436159664;0.7920810698434109;0.7634300628602909;0.29608124012416803;0.32339043703520565;35
97;0.11045704537256197;0.10852549552145037;1.987155793191333;0.950491150969752;0.4943847992046768;0.6535896958367652;0.9557442978659108;0.9304134959163024;0.15842134481560058;0.370625996476422;0.9446801073880112;0.6911706916130673;0.776836766634009;0.8192452973261241;0.3257151467672429;6
98;0.061494378867163774;1.2007081260124484;1.3346621152333011;0.5331893621758018;0.9674239211752652;0.7358156151654696;0.41843934499869534;0.24241407370762075;0.07569940680805247;0.4476043694720205;0.3051517584378789;0.5700768493670333;0.9817790587448094;0.06480733992384813;0.6433966034340329;7
99;1.8586771546136895;0.44136571020070703;0.6451881070992882;0.20734896177637352;0.1484241387655521;0.8817601934567616;0.14707658926053174;0.012443298490939413;0.6185736119337459;0.9848251961876964;0.7188614867258267;0.6404368177973181;0.908179231373225;0.6469260792401647;0.5585503031651565;13
